year,month,zipcode,Unique_Key
2019,8,10128,141
2019,8,10165,1
2019,8,10174,1
2019,8,10280,11
2019,8,10281,3
2019,8,10282,12
2019,8,10301,361
2019,8,10302,78
2019,8,10303,85
2019,8,10304,196
2019,8,10305,67
2019,8,10306,76
2019,8,10307,26
2019,8,10308,56
2019,8,10309,31
2019,8,10310,102
2019,8,10312,61
2019,8,10314,154
2019,8,10451,281
2019,8,10452,1141
2019,8,10453,1004
2019,8,10454,279
2019,8,10455,304
2019,8,10456,611
2019,8,10457,654
2019,8,10458,523
2019,8,10459,329
2019,8,10460,405
2019,8,10461,148
2019,8,10462,273
2019,8,10463,459
2019,8,10464,21
2019,8,10465,150
2019,8,10466,286
2019,8,10467,605
2019,8,10468,593
2019,8,10469,271
2019,8,10470,57
2019,8,10471,61
2019,8,10472,424
2019,8,10473,289
2019,8,10474,94
2019,8,10475,24
2019,8,11001,19
2019,8,11004,17
2019,8,11040,2
2019,8,11101,197
2019,8,11102,215
2019,8,11103,134
2019,8,11104,74
2019,8,11105,130
2019,8,11106,110
2019,8,11109,4
2019,8,11201,341
2019,8,11203,316
2019,8,11204,89
2019,8,11205,319
2019,8,11206,667
2019,8,11207,434
2019,8,11208,591
2019,8,11209,131
2019,8,11210,179
2019,8,11211,467
2019,8,11212,274
2019,8,11213,396
2019,8,11214,147
2019,8,11215,196
2019,8,11216,472
2019,8,11217,259
2019,8,11218,150
2019,8,11219,87
2019,8,11220,299
2019,8,11221,1012
2019,8,11222,219
2019,8,11223,125
2019,8,11224,113
2019,8,11225,642
2019,8,11226,944
2019,8,11228,60
2019,8,11229,166
2019,8,11230,149
2019,8,11231,134
2019,8,11232,194
2019,8,11233,526
2019,8,11234,205
2019,8,11235,169
2019,8,11236,266
2019,8,11237,746
2019,8,11238,490
2019,8,11239,8
2019,8,11242,1
2019,8,11249,245
2019,8,11354,86
2019,8,11355,114
2019,8,11356,99
2019,8,11357,90
2019,8,11358,87
2019,8,11359,1
2019,8,11360,19
2019,8,11361,39
2019,8,11362,25
2019,8,11363,17
2019,8,11364,43
2019,8,11365,137
2019,8,11366,164
2019,8,11367,47
2019,8,11368,407
2019,8,11369,103
2019,8,11370,49
2019,8,11372,239
2019,8,11373,246
2019,8,11374,73
2019,8,11375,95
2019,8,11377,234
2019,8,11378,58
2019,8,11379,90
2019,8,11385,466
2019,8,11411,82
2019,8,11412,96
2019,8,11413,88
2019,8,11414,54
2019,8,11415,24
2019,8,11416,142
2019,8,11417,136
2019,8,11418,151
2019,8,11419,312
2019,8,11420,299
2019,8,11421,221
2019,8,11422,119
2019,8,11423,95
2019,8,11426,32
2019,8,11427,38
2019,8,11428,62
2019,8,11429,105
2019,8,11432,264
2019,8,11433,151
2019,8,11434,179
2019,8,11435,232
2019,8,11436,98
2019,8,11691,157
2019,8,11692,49
2019,8,11693,62
2019,8,11694,50
2019,8,11697,30
2019,8,12345,3
2019,9,10000,6
2019,9,10001,232
2019,9,10002,471
2019,9,10003,411
2019,9,10004,41
2019,9,10005,88
2019,9,10006,23
2019,9,10007,59
2019,9,10009,511
2019,9,10010,157
2019,9,10011,367
2019,9,10012,271
2019,9,10013,269
2019,9,10014,250
2019,9,10016,287
2019,9,10017,67
2019,9,10018,92
2019,9,10019,251
2019,9,10020,2
2019,9,10021,54
2019,9,10022,429
2019,9,10023,251
2019,9,10024,346
2019,9,10025,429
2019,9,10026,540
2019,9,10027,475
2019,9,10028,223
2019,9,10029,434
2019,9,10030,346
2019,9,10031,849
2019,9,10032,776
2019,9,10033,695
2019,9,10034,696
2019,9,10035,228
2019,9,10036,221
2019,9,10037,101
2019,9,10038,117
2019,9,10039,333
2019,9,10040,586
2019,9,10044,4
2019,9,10065,63
2019,9,10069,11
2019,9,10075,64
2019,9,10121,1
2019,9,10123,3
2019,9,10128,189
2019,9,10158,1
2019,9,10280,21
2019,9,10281,2
2019,9,10282,11
2019,9,10301,345
2019,9,10302,73
2019,9,10303,90
2019,9,10304,238
2019,9,10305,91
2019,9,10306,90
2019,9,10307,38
2019,9,10308,39
2019,9,10309,56
2019,9,10310,143
2019,9,10312,80
2019,9,10314,203
2019,9,10451,376
2019,9,10452,887
2019,9,10453,697
2019,9,10454,332
2019,9,10455,256
2019,9,10456,593
2019,9,10457,625
2019,9,10458,586
2019,9,10459,275
2019,9,10460,405
2019,9,10461,200
2019,9,10462,286
2019,9,10463,490
2019,9,10464,36
2019,9,10465,151
2019,9,10466,261
2019,9,10467,591
2019,9,10468,694
2019,9,10469,219
2019,9,10470,52
2019,9,10471,66
2019,9,10472,437
2019,9,10473,243
2019,9,10474,72
2019,9,10475,29
2019,9,11001,12
2019,9,11004,14
2019,9,11040,4
2019,9,11101,258
2019,9,11102,226
2019,9,11103,193
2019,9,11104,116
2019,9,11105,332
2019,9,11106,142
2019,9,11109,10
2019,9,11201,462
2019,9,11203,327
2019,9,11204,141
2019,9,11205,370
2019,9,11206,650
2019,9,11207,518
2019,9,11208,549
2019,9,11209,219
2019,9,11210,207
2019,9,11211,604
2019,9,11212,279
2019,9,11213,572
2019,9,11214,163
2019,9,11215,274
2019,9,11216,545
2019,9,11217,345
2019,9,11218,215
2019,9,11219,127
2019,9,11220,401
2019,9,11221,1101
2019,9,11222,299
2019,9,11223,179
2019,9,11224,144
2019,9,11225,662
2019,9,11226,1072
2019,9,11228,76
2019,9,11229,183
2019,9,11230,219
2019,9,11231,139
2019,9,11232,161
2019,9,11233,508
2019,9,11234,232
2019,9,11235,197
2019,9,11236,305
2019,9,11237,1041
2019,9,11238,580
2019,9,11239,26
2019,9,11249,261
2019,9,11354,112
2019,9,11355,182
2019,9,11356,108
2019,9,11357,93
2019,9,11358,81
2019,9,11360,19
2019,9,11361,48
2019,9,11362,27
2019,9,11363,12
2019,9,11364,82
2019,9,11365,280
2019,9,11366,1051
2019,9,11367,52
2019,9,11368,521
2019,9,11369,152
2019,9,11370,68
2019,9,11372,258
2019,9,11373,329
2019,9,11374,85
2019,9,11375,165
2019,9,11377,281
2019,9,11378,63
2019,9,11379,81
2019,9,11385,562
2019,9,11411,74
2019,9,11412,101
2019,9,11413,72
2019,9,11414,44
2019,9,11415,51
2019,9,11416,125
2019,9,11417,234
2019,9,11418,212
2019,9,11419,384
2019,9,11420,303
2019,9,11421,309
2019,9,11422,84
2019,9,11423,116
2019,9,11426,36
2019,9,11427,39
2019,9,11428,89
2019,9,11429,105
2019,9,11432,530
2019,9,11433,142
2019,9,11434,200
2019,9,11435,222
2019,9,11436,129
2019,9,11691,131
2019,9,11692,79
2019,9,11693,57
2019,9,11694,92
2019,9,11697,11
2019,9,12345,2
2019,10,10000,5
2019,10,10001,286
2019,10,10002,616
2019,10,10003,516
2019,10,10004,43
2019,10,10005,75
2019,10,10006,21
2019,10,10007,65
2019,10,10009,615
2019,10,10010,191
2019,10,10011,324
2019,10,10012,241
2019,10,10013,272
2019,10,10014,230
2019,10,10016,391
2019,10,10017,113
2019,10,10018,102
2019,10,10019,369
2019,10,10020,4
2019,10,10021,118
2019,10,10022,298
2019,10,10023,269
2019,10,10024,300
2019,10,10025,508
2019,10,10026,381
2019,10,10027,548
2019,10,10028,266
2019,10,10029,459
2019,10,10030,371
2019,10,10031,585
2019,10,10032,565
2019,10,10033,482
2019,10,10034,601
2019,10,10035,206
2019,10,10036,161
2019,10,10037,139
2019,10,10038,124
2019,10,10039,242
2019,10,10040,438
2019,10,10041,1
2019,10,10044,5
2019,10,10045,1
2019,10,10065,81
2019,10,10069,10
2019,10,10075,97
2019,10,10106,1
2019,10,10120,4
2019,10,10123,2
2019,10,10128,211
2019,10,10153,3
2019,10,10162,2
2019,10,10172,1
2019,10,10278,1
2019,10,10280,25
2019,10,10281,3
2019,10,10282,14
2019,10,10301,164
2019,10,10302,28
2019,10,10303,63
2019,10,10304,188
2019,10,10305,58
2019,10,10306,76
2019,10,10307,22
2019,10,10308,23
2019,10,10309,39
2019,10,10310,86
2019,10,10312,72
2019,10,10314,102
2019,10,10451,238
2019,10,10452,604
2019,10,10453,474
2019,10,10454,297
2019,10,10455,237
2019,10,10456,591
2019,10,10457,400
2019,10,10458,446
2019,10,10459,187
2019,10,10460,314
2019,10,10461,165
2019,10,10462,253
2019,10,10463,348
2019,10,10464,15
2019,10,10465,121
2019,10,10466,191
2019,10,10467,510
2019,10,10468,549
2019,10,10469,153
2019,10,10470,68
2019,10,10471,63
2019,10,10472,440
2019,10,10473,188
2019,10,10474,47
2019,10,10475,20
2019,10,11001,8
2019,10,11004,25
2019,10,11101,285
2019,10,11102,195
2019,10,11103,205
2019,10,11104,156
2019,10,11105,225
2019,10,11106,237
2019,10,11109,5
2019,10,11201,561
2019,10,11203,154
2019,10,11204,113
2019,10,11205,357
2019,10,11206,515
2019,10,11207,357
2019,10,11208,225
2019,10,11209,175
2019,10,11210,172
2019,10,11211,560
2019,10,11212,264
2019,10,11213,419
2019,10,11214,179
2019,10,11215,266
2019,10,11216,417
2019,10,11217,464
2019,10,11218,183
2019,10,11219,140
2019,10,11220,193
2019,10,11221,628
2019,10,11222,283
2019,10,11223,125
2019,10,11224,96
2019,10,11225,391
2019,10,11226,983
2019,10,11228,67
2019,10,11229,152
2019,10,11230,193
2019,10,11231,136
2019,10,11232,103
2019,10,11233,412
2019,10,11234,106
2019,10,11235,180
2019,10,11236,149
2019,10,11237,588
2019,10,11238,356
2019,10,11239,12
2019,10,11249,196
2019,10,11354,116
2019,10,11355,125
2019,10,11356,48
2019,10,11357,77
2019,10,11358,46
2019,10,11360,20
2019,10,11361,51
2019,10,11362,18
2019,10,11363,12
2019,10,11364,65
2019,10,11365,109
2019,10,11366,630
2019,10,11367,72
2019,10,11368,399
2019,10,11369,117
2019,10,11370,58
2019,10,11371,1
2019,10,11372,269
2019,10,11373,196
2019,10,11374,182
2019,10,11375,180
2019,10,11377,227
2019,10,11378,69
2019,10,11379,83
2019,10,11385,757
2019,10,11411,55
2019,10,11412,63
2019,10,11413,22
2019,10,11414,34
2019,10,11415,65
2019,10,11416,108
2019,10,11417,104
2019,10,11418,135
2019,10,11419,185
2019,10,11420,174
2019,10,11421,160
2019,10,11422,35
2019,10,11423,69
2019,10,11426,16
2019,10,11427,30
2019,10,11428,37
2019,10,11429,67
2019,10,11430,2
2019,10,11432,332
2019,10,11433,77
2019,10,11434,147
2019,10,11435,163
2019,10,11436,43
2019,10,11691,107
2019,10,11692,30
2019,10,11693,36
2019,10,11694,64
2019,10,12345,1
2019,11,10000,2
2019,11,10001,253
2019,11,10002,456
2019,11,10003,368
2019,11,10004,23
2019,11,10005,65
2019,11,10006,17
2019,11,10007,56
2019,11,10009,471
2019,11,10010,164
2019,11,10011,278
2019,11,10012,180
2019,11,10013,193
2019,11,10014,167
2019,11,10016,296
2019,11,10017,88
2019,11,10018,75
2019,11,10019,271
2019,11,10020,1
2019,11,10021,86
2019,11,10022,158
2019,11,10023,191
2019,11,10024,340
2019,11,10025,436
2019,11,10026,241
2019,11,10027,411
2019,11,10028,172
2019,11,10029,360
2019,11,10030,346
2019,11,10031,440
2019,11,10032,585
2019,11,10033,410
2019,11,10034,404
2019,11,10035,183
2019,11,10036,206
2019,11,10037,96
2019,11,10038,120
2019,11,10039,244
2019,11,10040,372
2019,11,10044,5
2019,11,10065,62
2019,11,10069,8
2019,11,10075,59
2019,11,10120,9
2019,11,10121,1
2019,11,10128,199
2019,11,10153,1
2019,11,10162,2
2019,11,10172,2
2019,11,10279,1
2019,11,10280,14
2019,11,10282,10
2019,11,10301,126
2019,11,10302,17
2019,11,10303,32
2019,11,10304,80
2019,11,10305,37
2019,11,10306,61
2019,11,10307,30
2019,11,10308,14
2019,11,10309,16
2019,11,10310,80
2019,11,10312,68
2019,11,10314,103
2019,11,10451,304
2019,11,10452,438
2019,11,10453,327
2019,11,10454,160
2019,11,10455,165
2019,11,10456,612
2019,11,10457,418
2019,11,10458,303
2019,11,10459,198
2019,11,10460,244
2019,11,10461,140
2019,11,10462,265
2019,11,10463,323
2019,11,10464,8
2019,11,10465,70
2019,11,10466,208
2019,11,10467,528
2019,11,10468,419
2019,11,10469,154
2019,11,10470,69
2019,11,10471,85
2019,11,10472,298
2019,11,10473,158
2019,11,10474,45
2019,11,10475,11
2019,11,11001,1
2019,11,11004,6
2019,11,11040,6
2019,11,11101,201
2019,11,11102,164
2019,11,11103,172
2019,11,11104,110
2019,11,11105,146
2019,11,11106,226
2019,11,11109,9
2019,11,11201,396
2019,11,11203,139
2019,11,11204,134
2019,11,11205,243
2019,11,11206,390
2019,11,11207,257
2019,11,11208,161
2019,11,11209,161
2019,11,11210,139
2019,11,11211,357
2019,11,11212,298
2019,11,11213,238
2019,11,11214,176
2019,11,11215,182
2019,11,11216,240
2019,11,11217,257
2019,11,11218,141
2019,11,11219,81
2019,11,11220,145
2019,11,11221,398
2019,11,11222,232
2019,11,11223,133
2019,11,11224,65
2019,11,11225,299
2019,11,11226,571
2019,11,11228,74
2019,11,11229,158
2019,11,11230,155
2019,11,11231,60
2019,11,11232,63
2019,11,11233,238
2019,11,11234,98
2019,11,11235,158
2019,11,11236,98
2019,11,11237,335
2019,11,11238,342
2019,11,11239,13
2019,11,11249,162
2019,11,11354,99
2019,11,11355,106
2019,11,11356,35
2019,11,11357,47
2019,11,11358,64
2019,11,11360,29
2019,11,11361,53
2019,11,11362,34
2019,11,11363,5
2019,11,11364,56
2019,11,11365,212
2019,11,11366,345
2019,11,11367,56
2019,11,11368,186
2019,11,11369,58
2019,11,11370,37
2019,11,11372,205
2019,11,11373,175
2019,11,11374,88
2019,11,11375,134
2019,11,11377,132
2019,11,11378,31
2019,11,11379,50
2019,11,11385,615
2019,11,11411,50
2019,11,11412,31
2019,11,11413,28
2019,11,11414,30
2019,11,11415,61
2019,11,11416,62
2019,11,11417,62
2019,11,11418,68
2019,11,11419,87
2019,11,11420,141
2019,11,11421,79
2019,11,11422,18
2019,11,11423,48
2019,11,11426,15
2019,11,11427,24
2019,11,11428,25
2019,11,11429,34
2019,11,11432,161
2019,11,11433,70
2019,11,11434,66
2019,11,11435,161
2019,11,11436,12
2019,11,11691,117
2019,11,11692,21
2019,11,11693,37
2019,11,11694,63
2019,11,11697,1
2019,11,12345,1
2019,12,10000,1
2019,12,10001,169
2019,12,10002,406
2019,12,10003,296
2019,12,10004,24
2019,12,10005,44
2019,12,10006,10
2019,12,10007,45
2019,12,10009,468
2019,12,10010,128
2019,12,10011,223
2019,12,10012,217
2019,12,10013,161
2019,12,10014,171
2019,12,10016,179
2019,12,10017,43
2019,12,10018,53
2019,12,10019,236
2019,12,10020,2
2019,12,10021,96
2019,12,10022,108
2019,12,10023,180
2019,12,10024,288
2019,12,10025,328
2019,12,10026,233
2019,12,10027,364
2019,12,10028,136
2019,12,10029,342
2019,12,10030,238
2019,12,10031,431
2019,12,10032,600
2019,12,10033,321
2019,12,10034,771
2019,12,10035,154
2019,12,10036,128
2019,12,10037,103
2019,12,10038,112
2019,12,10039,207
2019,12,10040,293
2019,12,10044,3
2019,12,10065,47
2019,12,10069,2
2019,12,10075,64
2019,12,10119,1
2019,12,10120,1
2019,12,10128,155
2019,12,10153,1
2019,12,10162,2
2019,12,10280,4
2019,12,10282,9
2019,12,10301,123
2019,12,10302,22
2019,12,10303,39
2019,12,10304,105
2019,12,10305,48
2019,12,10306,71
2019,12,10307,20
2019,12,10308,15
2019,12,10309,30
2019,12,10310,77
2019,12,10312,70
2019,12,10314,120
2019,12,10451,290
2019,12,10452,451
2019,12,10453,354
2019,12,10454,190
2019,12,10455,235
2019,12,10456,622
2019,12,10457,407
2019,12,10458,370
2019,12,10459,177
2019,12,10460,256
2019,12,10461,154
2019,12,10462,312
2019,12,10463,317
2019,12,10464,16
2019,12,10465,95
2019,12,10466,216
2019,12,10467,481
2019,12,10468,398
2019,12,10469,81
2019,12,10470,124
2019,12,10471,107
2019,12,10472,341
2019,12,10473,165
2019,12,10474,58
2019,12,10475,13
2019,12,11001,6
2019,12,11004,4
2019,12,11005,1
2019,12,11040,2
2019,12,11101,239
2019,12,11102,167
2019,12,11103,178
2019,12,11104,98
2019,12,11105,81
2019,12,11106,159
2019,12,11109,1
2019,12,11201,381
2019,12,11203,158
2019,12,11204,103
2019,12,11205,186
2019,12,11206,443
2019,12,11207,261
2019,12,11208,153
2019,12,11209,188
2019,12,11210,174
2019,12,11211,310
2019,12,11212,419
2019,12,11213,287
2019,12,11214,198
2019,12,11215,159
2019,12,11216,269
2019,12,11217,204
2019,12,11218,130
2019,12,11219,81
2019,12,11220,138
2019,12,11221,401
2019,12,11222,239
2019,12,11223,160
2019,12,11224,95
2019,12,11225,295
2019,12,11226,538
2019,12,11228,65
2019,12,11229,128
2019,12,11230,169
2019,12,11231,87
2019,12,11232,116
2019,12,11233,174
2019,12,11234,81
2019,12,11235,152
2019,12,11236,120
2019,12,11237,312
2019,12,11238,300
2019,12,11239,13
2019,12,11249,144
2019,12,11354,141
2019,12,11355,133
2019,12,11356,40
2019,12,11357,32
2019,12,11358,56
2019,12,11360,31
2019,12,11361,49
2019,12,11362,11
2019,12,11363,4
2019,12,11364,41
2019,12,11365,188
2019,12,11366,267
2019,12,11367,56
2019,12,11368,172
2019,12,11369,48
2019,12,11370,49
2019,12,11371,1
2019,12,11372,232
2019,12,11373,178
2019,12,11374,141
2019,12,11375,211
2019,12,11377,174
2019,12,11378,50
2019,12,11379,39
2019,12,11385,544
2019,12,11411,50
2019,12,11412,36
2019,12,11413,30
2019,12,11414,21
2019,12,11415,52
2019,12,11416,16
2019,12,11417,74
2019,12,11418,67
2019,12,11419,118
2019,12,11420,43
2019,12,11421,81
2019,12,11422,25
2019,12,11423,25
2019,12,11426,32
2019,12,11427,29
2019,12,11428,16
2019,12,11429,24
2019,12,11432,194
2019,12,11433,84
2019,12,11434,85
2019,12,11435,169
2019,12,11436,23
2019,12,11691,101
2019,12,11692,42
2019,12,11693,23
2019,12,11694,60
2019,12,11697,1
2020,1,10000,1
2020,1,10001,227
2020,1,10002,447
2020,1,10003,302
2020,1,10004,31
2020,1,10005,194
2020,1,10006,28
2020,1,10007,94
2020,1,10009,461
2020,1,10010,150
2020,1,10011,234
2020,1,10012,212
2020,1,10013,170
2020,1,10014,193
2020,1,10016,182
2020,1,10017,61
2020,1,10018,63
2020,1,10019,245
2020,1,10021,74
2020,1,10022,129
2020,1,10023,168
2020,1,10024,300
2020,1,10025,339
2020,1,10026,284
2020,1,10027,312
2020,1,10028,162
2020,1,10029,395
2020,1,10030,280
2020,1,10031,493
2020,1,10032,509
2020,1,10033,371
2020,1,10034,662
2020,1,10035,220
2020,1,10036,173
2020,1,10037,122
2020,1,10038,76
2020,1,10039,222
2020,1,10040,374
2020,1,10044,5
2020,1,10065,50
2020,1,10069,4
2020,1,10075,66
2020,1,10120,1
2020,1,10121,1
2020,1,10123,4
2020,1,10128,164
2020,1,10162,2
2020,1,10165,1
2020,1,10279,1
2020,1,10280,16
2020,1,10282,16
2020,1,10301,113
2020,1,10302,27
2020,1,10303,28
2020,1,10304,119
2020,1,10305,36
2020,1,10306,67
2020,1,10307,11
2020,1,10308,14
2020,1,10309,17
2020,1,10310,63
2020,1,10312,68
2020,1,10314,105
2020,1,10451,307
2020,1,10452,455
2020,1,10453,321
2020,1,10454,229
2020,1,10455,160
2020,1,10456,700
2020,1,10457,366
2020,1,10458,322
2020,1,10459,162
2020,1,10460,336
2020,1,10461,156
2020,1,10462,220
2020,1,10463,330
2020,1,10464,6
2020,1,10465,93
2020,1,10466,238
2020,1,10467,493
2020,1,10468,435
2020,1,10469,156
2020,1,10470,46
2020,1,10471,196
2020,1,10472,353
2020,1,10473,131
2020,1,10474,43
2020,1,10475,28
2020,1,11001,3
2020,1,11004,1
2020,1,11040,7
2020,1,11101,301
2020,1,11102,208
2020,1,11103,226
2020,1,11104,97
2020,1,11105,148
2020,1,11106,169
2020,1,11109,5
2020,1,11201,439
2020,1,11203,138
2020,1,11204,93
2020,1,11205,292
2020,1,11206,480
2020,1,11207,258
2020,1,11208,149
2020,1,11209,181
2020,1,11210,181
2020,1,11211,378
2020,1,11212,250
2020,1,11213,254
2020,1,11214,204
2020,1,11215,176
2020,1,11216,280
2020,1,11217,176
2020,1,11218,113
2020,1,11219,83
2020,1,11220,163
2020,1,11221,484
2020,1,11222,217
2020,1,11223,147
2020,1,11224,97
2020,1,11225,523
2020,1,11226,597
2020,1,11228,58
2020,1,11229,139
2020,1,11230,156
2020,1,11231,113
2020,1,11232,81
2020,1,11233,203
2020,1,11234,136
2020,1,11235,155
2020,1,11236,105
2020,1,11237,294
2020,1,11238,286
2020,1,11239,17
2020,1,11249,137
2020,1,11354,111
2020,1,11355,107
2020,1,11356,53
2020,1,11357,39
2020,1,11358,56
2020,1,11360,21
2020,1,11361,41
2020,1,11362,11
2020,1,11363,4
2020,1,11364,34
2020,1,11365,145
2020,1,11366,216
2020,1,11367,93
2020,1,11368,212
2020,1,11369,51
2020,1,11370,36
2020,1,11372,247
2020,1,11373,135
2020,1,11374,139
2020,1,11375,129
2020,1,11377,160
2020,1,11378,44
2020,1,11379,73
2020,1,11385,887
2020,1,11411,56
2020,1,11412,25
2020,1,11413,17
2020,1,11414,15
2020,1,11415,101
2020,1,11416,25
2020,1,11417,58
2020,1,11418,75
2020,1,11419,141
2020,1,11420,69
2020,1,11421,98
2020,1,11422,17
2020,1,11423,36
2020,1,11426,34
2020,1,11427,33
2020,1,11428,20
2020,1,11429,7
2020,1,11432,151
2020,1,11433,84
2020,1,11434,54
2020,1,11435,116
2020,1,11436,12
2020,1,11691,92
2020,1,11692,38
2020,1,11693,19
2020,1,11694,63
2020,1,12345,6
2020,2,10000,2
2020,2,10001,327
2020,2,10002,449
2020,2,10003,345
2020,2,10004,20
2020,2,10005,67
2020,2,10006,10
2020,2,10007,129
2020,2,10009,515
2020,2,10010,125
2020,2,10011,180
2020,2,10012,186
2020,2,10013,182
2020,2,10014,190
2020,2,10016,282
2020,2,10017,71
2020,2,10018,52
2020,2,10019,224
2020,2,10020,5
2020,2,10021,76
2020,2,10022,93
2020,2,10023,173
2020,2,10024,286
2020,2,10025,342
2020,2,10026,286
2020,2,10027,319
2020,2,10028,132
2020,2,10029,428
2020,2,10030,279
2020,2,10031,461
2020,2,10032,568
2020,2,10033,357
2020,2,10034,622
2020,2,10035,157
2020,2,10036,138
2020,2,10037,105
2020,2,10038,86
2020,2,10039,200
2020,2,10040,438
2020,2,10044,1
2020,2,10065,71
2020,2,10069,3
2020,2,10075,63
2020,2,10123,4
2020,2,10128,130
2020,2,10280,6
2020,2,10282,9
2020,2,10301,113
2020,2,10302,24
2020,2,10303,34
2020,2,10304,93
2020,2,10305,53
2020,2,10306,69
2020,2,10307,12
2020,2,10308,18
2020,2,10309,25
2020,2,10310,47
2020,2,10312,39
2020,2,10314,94
2020,2,10451,279
2020,2,10452,381
2020,2,10453,351
2020,2,10454,188
2020,2,10455,201
2020,2,10456,444
2020,2,10457,457
2020,2,10458,442
2020,2,10459,140
2020,2,10460,340
2020,2,10461,156
2020,2,10462,265
2020,2,10463,328
2020,2,10464,11
2020,2,10465,86
2020,2,10466,242
2020,2,10467,528
2020,2,10468,407
2020,2,10469,136
2020,2,10470,88
2020,2,10471,59
2020,2,10472,331
2020,2,10473,144
2020,2,10474,26
2020,2,10475,68
2020,2,11004,3
2020,2,11040,6
2020,2,11101,237
2020,2,11102,214
2020,2,11103,234
2020,2,11104,65
2020,2,11105,134
2020,2,11106,159
2020,2,11109,2
2020,2,11201,370
2020,2,11203,129
2020,2,11204,93
2020,2,11205,141
2020,2,11206,409
2020,2,11207,266
2020,2,11208,140
2020,2,11209,167
2020,2,11210,124
2020,2,11211,371
2020,2,11212,193
2020,2,11213,278
2020,2,11214,123
2020,2,11215,143
2020,2,11216,301
2020,2,11217,156
2020,2,11218,136
2020,2,11219,69
2020,2,11220,156
2020,2,11221,450
2020,2,11222,180
2020,2,11223,159
2020,2,11224,97
2020,2,11225,348
2020,2,11226,576
2020,2,11228,34
2020,2,11229,171
2020,2,11230,144
2020,2,11231,101
2020,2,11232,71
2020,2,11233,196
2020,2,11234,87
2020,2,11235,113
2020,2,11236,112
2020,2,11237,276
2020,2,11238,301
2020,2,11239,19
2020,2,11242,1
2020,2,11249,114
2020,2,11251,1
2020,2,11354,111
2020,2,11355,124
2020,2,11356,38
2020,2,11357,26
2020,2,11358,39
2020,2,11360,14
2020,2,11361,41
2020,2,11362,17
2020,2,11363,4
2020,2,11364,24
2020,2,11365,132
2020,2,11366,259
2020,2,11367,73
2020,2,11368,149
2020,2,11369,44
2020,2,11370,25
2020,2,11372,208
2020,2,11373,119
2020,2,11374,130
2020,2,11375,126
2020,2,11377,169
2020,2,11378,42
2020,2,11379,53
2020,2,11385,590
2020,2,11411,46
2020,2,11412,30
2020,2,11413,18
2020,2,11414,10
2020,2,11415,52
2020,2,11416,46
2020,2,11417,55
2020,2,11418,82
2020,2,11419,124
2020,2,11420,51
2020,2,11421,75
2020,2,11422,22
2020,2,11423,28
2020,2,11426,17
2020,2,11427,30
2020,2,11428,17
2020,2,11429,9
2020,2,11432,187
2020,2,11433,71
2020,2,11434,55
2020,2,11435,150
2020,2,11436,20
2020,2,11691,102
2020,2,11692,24
2020,2,11693,22
2020,2,11694,26
2020,2,11697,1
2020,2,12345,4
2020,3,10001,311
2020,3,10002,481
2020,3,10003,299
2020,3,10004,21
2020,3,10005,46
2020,3,10006,14
2020,3,10007,74
2020,3,10009,709
2020,3,10010,240
2020,3,10011,248
2020,3,10012,166
2020,3,10013,132
2020,3,10014,190
2020,3,10016,207
2020,3,10017,46
2020,3,10018,69
2020,3,10019,323
2020,3,10020,4
2020,3,10021,83
2020,3,10022,126
2020,3,10023,173
2020,3,10024,233
2020,3,10025,382
2020,3,10026,455
2020,3,10027,390
2020,3,10028,123
2020,3,10029,537
2020,3,10030,292
2020,3,10031,708
2020,3,10032,758
2020,3,10033,478
2020,3,10034,536
2020,3,10035,223
2020,3,10036,174
2020,3,10037,166
2020,3,10038,114
2020,3,10039,326
2020,3,10040,574
2020,3,10044,2
2020,3,10065,60
2020,3,10069,10
2020,3,10075,91
2020,3,10106,6
2020,3,10128,205
2020,3,10158,1
2020,3,10162,4
2020,3,10280,6
2020,3,10282,6
2020,3,10301,158
2020,3,10302,24
2020,3,10303,67
2020,3,10304,145
2020,3,10305,50
2020,3,10306,119
2020,3,10307,30
2020,3,10308,24
2020,3,10309,31
2020,3,10310,71
2020,3,10312,71
2020,3,10314,128
2020,3,10451,284
2020,3,10452,481
2020,3,10453,428
2020,3,10454,288
2020,3,10455,246
2020,3,10456,701
2020,3,10457,539
2020,3,10458,427
2020,3,10459,240
2020,3,10460,385
2020,3,10461,141
2020,3,10462,385
2020,3,10463,423
2020,3,10464,9
2020,3,10465,151
2020,3,10466,227
2020,3,10467,572
2020,3,10468,705
2020,3,10469,135
2020,3,10470,69
2020,3,10471,57
2020,3,10472,442
2020,3,10473,181
2020,3,10474,68
2020,3,10475,44
2020,3,11001,8
2020,3,11004,2
2020,3,11040,12
2020,3,11101,256
2020,3,11102,183
2020,3,11103,253
2020,3,11104,89
2020,3,11105,221
2020,3,11106,191
2020,3,11109,1
2020,3,11201,446
2020,3,11203,194
2020,3,11204,181
2020,3,11205,204
2020,3,11206,528
2020,3,11207,407
2020,3,11208,236
2020,3,11209,211
2020,3,11210,190
2020,3,11211,345
2020,3,11212,277
2020,3,11213,430
2020,3,11214,152
2020,3,11215,152
2020,3,11216,363
2020,3,11217,284
2020,3,11218,191
2020,3,11219,113
2020,3,11220,248
2020,3,11221,641
2020,3,11222,219
2020,3,11223,159
2020,3,11224,106
2020,3,11225,413
2020,3,11226,917
2020,3,11228,60
2020,3,11229,264
2020,3,11230,263
